article_id,titre,annee,x,y,cluster,cluster_label,chercheurs,laboratoire
art_00380,"Computational assessment of MgXH 3 (X = Al, Sc and Zr) hydrides materials for hydrogen storage applications",2024,4.437549,-0.06819917,4,"C4 · properties, synthesis, numerical",Mohamed Idiri,Laboratoire de Physique de la Matière Condensée
art_00381,Conception and optimisation of UWB microstrip array antennas for radar applications with ordinary end-fire beam steering characteristic,2016,2.174917,-3.7123184,5,"C5 · molecular, corrosion, experimental",Abdellatif Slimani,Laboratoire de Traitement de l'Information
art_00382,Conception and optimization of a bidirectional ultra wide band planar array antennas for C-band weather radar applications,2016,2.1486585,-3.779885,5,"C5 · molecular, corrosion, experimental",Abdellatif Slimani,Laboratoire de Traitement de l'Information
art_00383,Conception and optimization of patch array antenna for WiMAX applications using stubs and slots techniques matching,2015,0.24723883,-3.036212,3,"C3 · learning, data, detection",Abdellatif Slimani,Laboratoire de Traitement de l'Information
art_00384,Conception and Validation of a Tool of Creation and Management of the Evaluation of the Lessons and Formations of Students' Distance Learning: CG-EVAL-EFDE,2012,-1.9077213,-2.4229805,2,"C2 · model, control, data",Mounir Sadiq,Technologie de l'Information et Modélisation
art_00385,Conception et optimisation d’un nouveau réseau d’antennes ULB en technologie micro-ruban pour l’evaluation des changements climatiques,2015,-0.60652834,0.6376789,4,"C4 · properties, synthesis, numerical",Abdellatif Slimani,Laboratoire de Traitement de l'Information
art_00386,Conception et validation d’un outil informatisé pour l’évaluation des enseignements et des formations à distance par les étudiants : EVAL-EFDE,2011,-1.9090521,-2.3253536,2,"C2 · model, control, data",Mounir Sadiq,Technologie de l'Information et Modélisation
art_00387,Conceptual Model for Trust and Recommendation Systems,2018,-2.3816445,-2.2729983,2,"C2 · model, control, data",Abderrahmane Daif,Technologie de l'Information et Modélisation
art_00388,Considering mobile device constraints and context-awareness in adaptive mobile learning for flipped classroom,2018,-2.6092012,-1.698566,4,"C4 · properties, synthesis, numerical",Mohamed Talea,Laboratoire de Traitement de l'Information
art_00389,"Construction, characterization, properties and multifunctional applications of stimuli-responsive shape memory polymeric nanoarchitectures: a review",2023,2.532728,-1.2582557,1,"C1 · properties, water, mg",Fouad Damiri,Laboratoire Biologie et Santé
art_00390,CONSTRUCTIVE PROOF OF FIXED-POINT THEOREM FOR COMPLETE T-LATTICE,2017,0.03105838,-5.917033,4,"C4 · properties, synthesis, numerical",Said Benkaddour,"Laboratoire d'Analyse, Modélisation et Simulation"
art_00391,Context-based Word Definition Classification for Arabic: Leveraging Pre-trained Language Models,2025,-1.3834797,-2.5936515,3,"C3 · learning, data, detection",Omar Zahour; Sanaa Elfilali,Technologie de l'Information et Modélisation
art_00392,Continuum modeling for the modulated vibration modes of large repetitive structures,2002,1.9925644,-4.644744,2,"C2 · model, control, data",Bouazza Braikat,Laboratoire de Physique de la Matière Condensée
art_00393,Contrasting SHRIMP U–Pb zircon ages of two carbonatite complexes from the peri-cratonic terranes of the Reguibat Shield: Implications for the lateral extension of the West African Craton,2016,-0.67714995,2.6934383,0,"C0 · morocco, atlas, basin",Faouziya Haissen,"Géosciences, Géomatique et Environnement"
art_00394,"Contribution A La Caractérisation Physico-Chimique Des Effluents De La Cosumar (Casablanca, Maroc) En Vue De Leur Traitement Approprié",2018,1.9254961,-0.46010202,4,"C4 · properties, synthesis, numerical",Abdelmottalib Nahli,Laboratoire d'Ecologie et d'Environnement
art_00395,"Contribution of HVSR, MASW, and geotechnical investigations in seismic microzonation for safe urban extension: A case study in Ghabt Admin (Agadir), western Morocco",2023,-0.04237639,4.8345017,6,"C6 · morocco, maroc, rabat",Mostafa Oukassou,"Géosciences, Géomatique et Environnement"
art_00396,Contribution Title Blockchain Integration in Moroccan Banking: Opportunities and Challenges for Banque Populaire du Maroc,2026,-0.2928896,4.5442905,6,"C6 · morocco, maroc, rabat",Tarik Chafiq,Laboratoire de Traitement de l'Information
art_00397,Contribution to the Optimization of the Radiation Performance of Patch Array Antenna for WiMAX Applications,2015,2.6241174,-2.4541209,2,"C2 · model, control, data",Abdellatif Slimani,Laboratoire de Traitement de l'Information
art_00398,Control of a reaction-diffusion system: application on a SEIR epidemic mode,2021,0.49525392,-3.8729088,2,"C2 · model, control, data",Khalid Adnaoui,"Laboratoire d'Analyse, Modélisation et Simulation"
art_00399,Controlling electrocatalytic activity of low temperature electrodeposited ZnO thin films for ethanol electro-oxidation: Effect of Zn²⁺ concentration and Cu²⁺ impurities,2025,2.9699843,-1.7204119,4,"C4 · properties, synthesis, numerical",Youssef Naimi,Laboratoire de Traitement de l'Information
art_00400,Convergence acceleration by Padé approximants in the ANM algorithm for large strain elasto-plasticity,2022,1.9666804,-4.7895308,4,"C4 · properties, synthesis, numerical",Abdellah Hamdaoui,Laboratoire de Physique de la Matière Condensée
art_00401,Convolution algorithm for implementing 2D discrete wavelet transform on the FPGA,2016,-2.1617403,-5.7676334,2,"C2 · model, control, data",Abdelmoghit Zaarane,Laboratoire de Traitement de l'Information
art_00402,"Copper Mineralization in the Lower Cambrian Cover of Jbel N’Zourk (Central Anti Atlas, Morocco): Tectonic-Mineralizations Relationships",2023,-0.768414,2.6276543,0,"C0 · morocco, atlas, basin",Faouziya Haissen,"Géosciences, Géomatique et Environnement"
art_00403,Cordierite-based refractory ceramics from natural halloysite and peridotite: Insights on technological properties,2022,2.6266904,-0.8465906,7,"C7 · phosphate, properties, po4",Chaouki Sadik,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00404,Correction to: Numerical Modelling of the Impact of Dredging on Stability of Oum Rabiâ Estuary (Morocco) Using SWAN Model,2022,1.2799644,-2.9773216,4,"C4 · properties, synthesis, numerical",Laila Mouakkir,Laboratoire d’Ingénierie et de Matériaux
art_00405,"Correction to: Systematic Review of Physical, Chemical, and Biological Approaches for Exosome Isolation Towards Optimizing Methods in Clinical Diagnostics",2025,-0.39575413,0.17453179,7,"C7 · phosphate, properties, po4",Abdelmjid Abourriche,Laboratoire Biologie et Santé
art_00406,"Correlation between crystallinity index, skin depth, and optical phonon vibration for enhancing Ni2⁺ removal using AC/CaCO3–clay composite",2025,3.0491893,-0.52525914,4,"C4 · properties, synthesis, numerical",Abdelilah Akouibaa,Laboratoire d’Ingénierie et de Matériaux
art_00407,"Correlation of structural-optical properties of Cu-, Co-, and Ni-doped ZnO/Alum and their role in photocatalytic activity and stability",2025,2.7259433,-0.6110811,7,"C7 · phosphate, properties, po4",Abdelilah Akouibaa,Laboratoire d’Ingénierie et de Matériaux
art_00408,Correlation of the Cytotoxic and Antioxidant Activities of Moroccan Pomegranate (Punica Granatum) with Phenolic and Flavonoid Contents,2016,1.5573533,0.436862,4,"C4 · properties, synthesis, numerical",Abdelmjid Abourriche,Laboratoire Biologie et Santé
art_00409,Correlation of the inhibitory effects of benzimidazole derivatives on mild steel corrosion with DFT and MD simulations,2026,3.770595,-2.7144613,5,"C5 · molecular, corrosion, experimental",Aziz Boutouil; Younes Abboud,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00410,Corrigendum to “Study of the acute and subacute toxicity of alkaloids from Tetraena gaetula” [J. Ethnopharmacol. 368 (2026) 121808],2026,0.61346173,0.80348843,2,"C2 · model, control, data",Amal Elhamsaselyoubi; Driss Radallah,Laboratoire Biologie et Santé
art_00411,Corrosion inhibition effect of expired ibuprofen drug on copper in sulfuric acid solution,2023,3.4497814,-2.5353677,2,"C2 · model, control, data",Youssef Naimi,Laboratoire de Traitement de l'Information
art_00412,CORROSION INHIBITION OF CARBON STEEL IN ACIDIC MEDIA BYBIFURCARIA BIFURCATAEXTRACT,2009,3.673632,-2.3904095,1,"C1 · properties, water, mg",Omar Tanane,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00413,Corrosion inhibition of carbon steel in hydrochloric acid solution using pomegranate leave extracts,2015,3.5441668,-2.5285938,5,"C5 · molecular, corrosion, experimental",Omar Tanane,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00414,"Corrosion inhibition performance of a structurally well-defined 1,2,3-triazole derivative on mild steel-hydrochloric acid interface",2021,4.1256943,-3.1471844,5,"C5 · molecular, corrosion, experimental",Aziz Boutouil,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00415,Cosimulation of Power and Temperature Models at the SystemC/TLM for a Soft‐Core Processor,2020,0.22937064,-3.6290343,2,"C2 · model, control, data",Abdelhakim Alali,Laboratoire de Traitement de l'Information
art_00416,Coupled electrical–thermal modeling of photovoltaic modules: An overview,2024,-1.8730527,0.49174497,7,"C7 · phosphate, properties, po4",Rhma Adhiri,Laboratoire d’Ingénierie et de Matériaux
art_00417,Credibility Assessment for Arabic News on the Gaza War: A Hybrid Neural-Symbolic Pipeline,2026,-2.090073,-3.1173475,2,"C2 · model, control, data",Omar Zahour,Technologie de l'Information et Modélisation
art_00418,Criblage pharmacologique primaire d’une plante endémique originaire du Sud Marocain (Tetraena gaetula [Emb. & Maire] Beier & Thulin),2010,1.0046929,0.27250296,1,"C1 · properties, water, mg",Amal Elhamsaselyoubi,Laboratoire Biologie et Santé
art_00419,Criteria to Design Green Enzymatic Processes in Ionic Liquid/Supercritical Carbon Dioxide Systems,2004,3.9631789,-1.3141445,4,"C4 · properties, synthesis, numerical",Said Gmouh,Laboratoire d’Ingénierie et de Matériaux
art_00420,"Crocodylomorph, turtle and mammal tracks in dinosaur-dominated Middle–?Upper Jurassic and mid-Cretaceous ichnoassemblages of Morocco",2018,-0.16750728,2.0030763,0,"C0 · morocco, atlas, basin",Mostafa Oukassou,"Géosciences, Géomatique et Environnement"
art_00421,Cross-linked chitosan-argan nutshell bio-composite beads: Optimization using Box-Behnken design and adsorption mechanism for Pb (II) and Cd (II) removal,2025,2.2057664,-0.854605,1,"C1 · properties, water, mg",Samia Yousfi,Laboratoire de Chimie Analytique et Moléculaire
art_00422,Cross-platform mobile development approaches,2014,-1.3402625,-2.818944,3,"C3 · learning, data, detection",Elhabib Benlahmar,Technologie de l'Information et Modélisation
art_00423,"Cross-Section Measurements of (n,p) and (n,np + pn + d) Reactions for Some Titanium, Chromium, Iron, Cobalt, Nickel, and Zinc Isotopes around 14 MeV",1991,1.8076394,-3.545615,5,"C5 · molecular, corrosion, experimental",Mohammed Berrada,Laboratoire Biologie et Santé
art_00424,Cross-sectional study of major modifiable cardiovascular disease risk factors among adults in Morocco,2025,-0.92492616,-0.9359733,1,"C1 · properties, water, mg",Karima Mohtadi,Laboratoire Biologie et Santé
art_00425,"Cross sections, stopping power and Bragg peak range calculation of proton collisions with the DNA base adenine",2019,2.603354,-2.8089583,5,"C5 · molecular, corrosion, experimental",Abdenbi Khouaja,Laboratoire de Physique de la Matière Condensée
art_00426,Crystal growth and structure of a new langbeinite-type phosphate: Pb2CoFe(PO4)3,2022,3.2569878,0.036164742,7,"C7 · phosphate, properties, po4",Fouad Alloun,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00427,CSD 2235020: Experimental Crystal Structure Determination,2023,4.5275755,-1.7259343,5,"C5 · molecular, corrosion, experimental",Fouad Alloun,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00428,CSD 2238538: Experimental Crystal Structure Determination,2023,4.5333905,-1.7413087,5,"C5 · molecular, corrosion, experimental",Fouad Alloun,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00429,CSD 2302900: Experimental Crystal Structure Determination,2024,4.5039854,-1.7104406,5,"C5 · molecular, corrosion, experimental",Fouad Alloun,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00430,Current Cardiovascular Risk Factors Estimate in a Representative Population of Casablanca,2018,-0.3169886,4.535018,6,"C6 · morocco, maroc, rabat",Karima Mohtadi,Laboratoire Biologie et Santé
art_00431,Current Risk Factors of Ischemic Cardiovascular Diseases Estimated in a Representative Population of Casablanca,2018,-1.02776,-0.9522247,1,"C1 · properties, water, mg",Halima Lebrazi; Karima Mohtadi,Laboratoire Biologie et Santé
art_00432,Customer Sentiment Analysis in Hotel Reviews Through Natural Language Processing Techniques,2023,-2.3466036,-3.3974128,3,"C3 · learning, data, detection",Abderrahmane Daif,Technologie de l'Information et Modélisation
art_00433,"Cycle hydrologique et biogéochimique et influence du couvert sur la strate herbacée dans un peuplement à Génévrier thurifère (Juniperus thurifera L,) du Haut Atlas de Marrakech (Maroc)",1990,-0.69810563,3.6563199,0,"C0 · morocco, atlas, basin",Wadi Badri,Laboratoire d'Ecologie et d'Environnement
art_00434,"Cyclohexane-1,3-dione Derivatives as Future Therapeutic Agents for NSCLC: QSAR Modeling, In Silico ADME-Tox Properties, and Structure-Based Drug Designing Approach",2023,4.259449,-2.5814533,5,"C5 · molecular, corrosion, experimental",Samir Chtita,Laboratoire de Chimie Analytique et Moléculaire
art_00435,"Cynthichlorine Extracted from Ascidian Cynthia savignyi from Djibouti: Optimization of Extraction, In Vitro Anticancer Profiling, and In Silico Approach",2025,1.4525329,0.7527489,1,"C1 · properties, water, mg",Abdelmjid Abourriche,Laboratoire Biologie et Santé
art_00436,Cytotoxic Effect and Chemical Composition of Inula viscosa from Three Different Regions of Morocco,2016,1.1309108,0.5510668,2,"C2 · model, control, data",Said Gmouh,Laboratoire d’Ingénierie et de Matériaux
art_00437,Data of infrared vibration spectroscopy of cyclotriphosphates,2019,-0.106479555,-2.9496188,2,"C2 · model, control, data",Soufiane Zerraf,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00438,"Data on lithofacies, sedimentology and palaeontology of South Rifian Corridor sections (Morocco)",2018,-0.34128153,2.0985887,0,"C0 · morocco, atlas, basin",Nadia Barhoun,"Géosciences, Géomatique et Environnement"
art_00439,Date Palm Waste Extract as Corrosion Inhibitor for 304 Stainless Steel in 1 M HCl Solution,2018,3.363945,-2.4935699,2,"C2 · model, control, data",Omar Tanane,Laboratoire de Chimie Physique des Matériaux Appliqués
